Model,MSO2024
Firmware Version,1.52

Point Format,Y,
-1.4278e+01,-0.003,-0.015
-1.4270e+01,-0.005,0.005
-1.4263e+01,-0.007,-0.015
-1.4255e+01,-0.005,0.009
-1.4247e+01,-0.005,-0.019
-1.4240e+01,-0.003,0.005
-1.4232e+01,-0.003,-0.017
-1.4224e+01,-0.003,0.005
-1.4217e+01,-0.005,-0.017
-1.4209e+01,-0.003,0.005
-1.4201e+01,-0.005,-0.017
-1.4194e+01,-0.005,0.001
-1.4186e+01,-0.005,-0.011
-1.4178e+01,-0.003,0.007
-1.4171e+01,-0.005,-0.017
-1.4163e+01,-0.005,0.007
-1.4155e+01,-0.003,-0.015
-1.4147e+01,-0.005,0.005
-1.4140e+01,-0.005,-0.015
-1.4132e+01,-0.005,0.003
-1.4124e+01,-0.005,-0.015
-1.4117e+01,-0.003,0.007
-1.4109e+01,-0.005,-0.019
-1.4101e+01,-0.005,0.007
-1.4094e+01,-0.005,-0.017
-1.4086e+01,-0.003,0.005
-1.4078e+01,-0.007,-0.017
-1.4071e+01,-0.003,0.003
-1.4063e+01,-0.005,-0.013
-1.4055e+01,-0.005,0.003
-1.4048e+01,-0.003,-0.013
-1.4040e+01,-0.003,0.003
-1.4032e+01,-0.003,-0.015
-1.4025e+01,-0.005,0.003
-1.4017e+01,-0.005,-0.015
-1.4009e+01,-0.005,0.003
-1.4002e+01,-0.005,-0.015
-1.3994e+01,-0.005,0.001
-1.3986e+01,-0.005,-0.011
-1.3978e+01,-0.003,0.001
-1.3971e+01,-0.005,-0.013
-1.3963e+01,-0.003,0.005
-1.3955e+01,-0.003,-0.015
-1.3948e+01,-0.003,0.005
-1.3940e+01,-0.005,-0.017
-1.3932e+01,-0.005,0.005
-1.3925e+01,-0.005,-0.015
-1.3917e+01,-0.005,0.005
-1.3909e+01,-0.003,-0.017
-1.3902e+01,-0.005,0.007
-1.3894e+01,-0.003,-0.017
-1.3886e+01,-0.005,0.007
-1.3879e+01,-0.003,-0.017
-1.3871e+01,-0.003,0.005
-1.3863e+01,-0.005,-0.015
-1.3856e+01,-0.005,0.009
-1.3848e+01,-0.005,-0.017
-1.3840e+01,-0.005,0.003
-1.3833e+01,-0.003,-0.013
-1.3825e+01,-0.003,0.003
-1.3817e+01,-0.005,-0.015
-1.3810e+01,-0.005,0.001
-1.3802e+01,-0.005,-0.011
-1.3794e+01,-0.005,0.011
-1.3786e+01,-0.005,-0.023
-1.3779e+01,-0.007,0.003
-1.3771e+01,-0.003,-0.013
-1.3763e+01,-0.005,0.009
-1.3756e+01,-0.003,-0.021
-1.3748e+01,-0.003,0.007
-1.3740e+01,-0.003,-0.017
-1.3733e+01,-0.005,0.003
-1.3725e+01,-0.005,-0.015
-1.3717e+01,-0.007,0.007
-1.3710e+01,-0.005,-0.017
-1.3702e+01,-0.003,0.005
-1.3694e+01,-0.005,-0.015
-1.3687e+01,-0.005,0.001
-1.3679e+01,-0.005,-0.013
-1.3671e+01,-0.007,0.003
-1.3664e+01,-0.003,-0.015
-1.3656e+01,-0.005,0.003
-1.3648e+01,-0.007,-0.015
-1.3641e+01,-0.009,0.001
-1.3633e+01,-0.005,-0.011
-1.3625e+01,-0.005,0.005
-1.3618e+01,-0.005,-0.017
-1.3610e+01,-0.005,0.003
-1.3602e+01,-0.003,-0.015
-1.3594e+01,-0.005,0.005
-1.3587e+01,-0.003,-0.017
-1.3579e+01,-0.005,0.001
-1.3571e+01,-0.007,-0.013
-1.3564e+01,-0.007,0.005
-1.3556e+01,-0.005,-0.017
-1.3548e+01,-0.005,0.003
-1.3541e+01,-0.005,-0.013
-1.3533e+01,-0.005,0.003
-1.3525e+01,-0.005,-0.015
-1.3518e+01,-0.005,0.005
-1.3510e+01,-0.007,-0.013
-1.3502e+01,-0.005,0.003
-1.3495e+01,-0.005,-0.013
-1.3487e+01,-0.003,0.005
-1.3479e+01,-0.005,-0.015
-1.3472e+01,-0.005,0.005
-1.3464e+01,-0.005,-0.017
-1.3456e+01,-0.003,0.003
-1.3449e+01,-0.005,-0.015
-1.3441e+01,-0.003,0.007
-1.3433e+01,-0.007,-0.017
-1.3425e+01,-0.005,0.003
-1.3418e+01,-0.005,-0.015
-1.3410e+01,-0.005,0.001
-1.3402e+01,-0.005,-0.011
-1.3395e+01,-0.005,0.007
-1.3387e+01,-0.005,-0.015
-1.3379e+01,-0.005,0.003
-1.3372e+01,-0.005,-0.013
-1.3364e+01,-0.005,0.003
-1.3356e+01,-0.005,-0.013
-1.3349e+01,-0.005,0.003
-1.3341e+01,-0.005,-0.013
-1.3333e+01,-0.007,0.003
-1.3326e+01,-0.005,-0.015
-1.3318e+01,-0.005,0.001
-1.3310e+01,-0.007,-0.013
-1.3303e+01,-0.005,0.005
-1.3295e+01,-0.005,-0.017
-1.3287e+01,-0.007,0.011
-1.3280e+01,-0.005,-0.021
-1.3272e+01,-0.007,0.007
-1.3264e+01,-0.003,-0.017
-1.3257e+01,-0.005,0.005
-1.3249e+01,-0.005,-0.017
-1.3241e+01,-0.005,0.003
-1.3233e+01,-0.007,-0.013
-1.3226e+01,-0.005,0.007
-1.3218e+01,-0.005,-0.017
-1.3210e+01,-0.005,0.001
-1.3203e+01,-0.005,-0.011
-1.3195e+01,-0.005,0.003
-1.3187e+01,-0.003,-0.013
-1.3180e+01,-0.005,0.003
-1.3172e+01,-0.005,-0.015
-1.3164e+01,-0.005,0.001
-1.3157e+01,-0.007,-0.013
-1.3149e+01,-0.005,0.001
-1.3141e+01,-0.005,-0.015
-1.3134e+01,-0.003,0.003
-1.3126e+01,-0.005,-0.015
-1.3118e+01,-0.007,0.003
-1.3111e+01,-0.005,-0.015
-1.3103e+01,-0.005,0.005
-1.3095e+01,-0.005,-0.015
-1.3088e+01,-0.003,0.005
-1.3080e+01,-0.005,-0.017
-1.3072e+01,-0.005,0.005
-1.3065e+01,-0.005,-0.017
-1.3057e+01,-0.003,0.001
-1.3049e+01,-0.005,-0.015
-1.3041e+01,-0.005,0.001
-1.3034e+01,-0.005,-0.015
-1.3026e+01,-0.005,0.003
-1.3018e+01,-0.005,-0.013
-1.3011e+01,-0.005,0.001
-1.3003e+01,-0.005,-0.011
-1.2995e+01,-0.005,0.007
-1.2988e+01,-0.003,-0.019
-1.2980e+01,-0.005,0.003
-1.2972e+01,-0.007,-0.015
-1.2965e+01,-0.005,0.001
-1.2957e+01,-0.005,-0.015
-1.2949e+01,-0.005,0.005
-1.2942e+01,-0.007,-0.017
-1.2934e+01,-0.007,0.003
-1.2926e+01,-0.007,-0.017
-1.2919e+01,-0.005,0.003
-1.2911e+01,-0.007,-0.015
-1.2903e+01,-0.005,0.003
-1.2896e+01,-0.007,-0.015
-1.2888e+01,-0.005,0.001
-1.2880e+01,-0.005,-0.013
-1.2873e+01,-0.005,0.001
-1.2865e+01,-0.007,-0.015
-1.2857e+01,-0.005,0.005
-1.2849e+01,-0.005,-0.017
-1.2842e+01,-0.007,0.007
-1.2834e+01,-0.007,-0.021
-1.2826e+01,-0.005,-0.001
-1.2819e+01,-0.005,-0.013
-1.2811e+01,-0.005,0.003
-1.2803e+01,-0.005,-0.015
-1.2796e+01,-0.007,0.001
-1.2788e+01,-0.005,-0.015
-1.2780e+01,-0.005,0.005
-1.2773e+01,-0.007,-0.017
-1.2765e+01,-0.005,0.003
-1.2757e+01,-0.003,-0.015
-1.2750e+01,-0.005,0.003
-1.2742e+01,-0.007,-0.015
-1.2734e+01,-0.005,0.005
-1.2727e+01,-0.007,-0.019
-1.2719e+01,-0.005,0.001
-1.2711e+01,-0.005,-0.015
-1.2704e+01,-0.005,0.005
-1.2696e+01,-0.005,-0.019
-1.2688e+01,-0.005,0.005
-1.2680e+01,-0.005,-0.019
-1.2673e+01,-0.005,0.009
-1.2665e+01,-0.005,-0.021
-1.2657e+01,-0.007,0.003
-1.2650e+01,-0.005,-0.013
-1.2642e+01,-0.005,0.005
-1.2634e+01,-0.007,-0.017
-1.2627e+01,-0.005,-0.001
-1.2619e+01,-0.007,-0.013
-1.2611e+01,-0.007,0.003
-1.2604e+01,-0.005,-0.017
-1.2596e+01,-0.007,0.005
-1.2588e+01,-0.005,-0.019
-1.2581e+01,-0.007,0.003
-1.2573e+01,-0.007,-0.017
-1.2565e+01,-0.007,0.003
-1.2558e+01,-0.005,-0.017
-1.2550e+01,-0.007,0.003
-1.2542e+01,-0.007,-0.017
-1.2535e+01,-0.005,0.007
-1.2527e+01,-0.005,-0.019
-1.2519e+01,-0.007,0.001
-1.2512e+01,-0.005,-0.013
-1.2504e+01,-0.005,0.001
-1.2496e+01,-0.007,-0.013
-1.2488e+01,-0.007,0.001
-1.2481e+01,-0.005,-0.017
-1.2473e+01,-0.005,0.003
-1.2465e+01,-0.007,-0.019
-1.2458e+01,-0.007,0.007
-1.2450e+01,-0.005,-0.017
-1.2442e+01,-0.007,0.001
-1.2435e+01,-0.005,-0.015
-1.2427e+01,-0.007,-0.001
-1.2419e+01,-0.007,-0.013
-1.2412e+01,-0.005,0.001
-1.2404e+01,-0.005,-0.015
-1.2396e+01,-0.005,0.003
-1.2389e+01,-0.007,-0.017
-1.2381e+01,-0.007,0.007
-1.2373e+01,-0.007,-0.023
-1.2366e+01,-0.007,0.003
-1.2358e+01,-0.005,-0.017
-1.2350e+01,-0.005,0.003
-1.2343e+01,-0.007,-0.017
-1.2335e+01,-0.005,0.001
-1.2327e+01,-0.007,-0.015
-1.2320e+01,-0.005,0.003
-1.2312e+01,-0.005,-0.019
-1.2304e+01,-0.003,0.007
-1.2296e+01,-0.005,-0.021
-1.2289e+01,-0.007,0.001
-1.2281e+01,-0.005,-0.017
-1.2273e+01,-0.007,-0.001
-1.2266e+01,-0.005,-0.015
-1.2258e+01,-0.005,0.005
-1.2250e+01,-0.005,-0.021
-1.2243e+01,-0.007,0.003
-1.2235e+01,-0.007,-0.019
-1.2227e+01,-0.007,-0.001
-1.2220e+01,-0.007,-0.013
-1.2212e+01,-0.007,-0.001
-1.2204e+01,-0.007,-0.015
-1.2197e+01,-0.005,0.001
-1.2189e+01,-0.007,-0.017
-1.2181e+01,-0.007,0.001
-1.2174e+01,-0.005,-0.019
-1.2166e+01,-0.007,0.003
-1.2158e+01,-0.005,-0.017
-1.2151e+01,-0.007,0.003
-1.2143e+01,-0.007,-0.019
-1.2135e+01,-0.007,0.001
-1.2127e+01,-0.005,-0.017
-1.2120e+01,-0.007,0.003
-1.2112e+01,-0.009,-0.019
-1.2104e+01,-0.007,0.001
-1.2097e+01,-0.007,-0.017
-1.2089e+01,-0.007,0.001
-1.2081e+01,-0.009,-0.017
-1.2074e+01,-0.007,0.003
-1.2066e+01,-0.007,-0.019
-1.2058e+01,-0.005,0.003
-1.2051e+01,-0.007,-0.017
-1.2043e+01,-0.007,0.001
-1.2035e+01,-0.007,-0.017
-1.2028e+01,-0.007,-0.003
-1.2020e+01,-0.009,-0.013
-1.2012e+01,-0.009,0.005
-1.2005e+01,-0.007,-0.021
-1.1997e+01,-0.007,0.003
-1.1989e+01,-0.007,-0.017
-1.1982e+01,-0.007,0.003
-1.1974e+01,-0.007,-0.021
-1.1966e+01,-0.009,0.001
-1.1959e+01,-0.009,-0.017
-1.1951e+01,-0.007,0.001
-1.1943e+01,-0.007,-0.019
-1.1935e+01,-0.007,0.001
-1.1928e+01,-0.009,-0.017
-1.1920e+01,-0.009,0.003
-1.1912e+01,-0.007,-0.021
-1.1905e+01,-0.007,0.001
-1.1897e+01,-0.009,-0.019
-1.1889e+01,-0.009,-0.001
-1.1882e+01,-0.007,-0.017
-1.1874e+01,-0.007,0.001
-1.1866e+01,-0.009,-0.017
-1.1859e+01,-0.009,0.001
-1.1851e+01,-0.009,-0.019
-1.1843e+01,-0.009,-0.003
-1.1836e+01,-0.009,-0.015
-1.1828e+01,-0.009,0.005
-1.1820e+01,-0.009,-0.023
-1.1813e+01,-0.007,-0.001
-1.1805e+01,-0.007,-0.017
-1.1797e+01,-0.009,0.001
-1.1790e+01,-0.009,-0.019
-1.1782e+01,-0.009,-0.001
-1.1774e+01,-0.009,-0.019
-1.1767e+01,-0.009,-0.003
-1.1759e+01,-0.007,-0.015
-1.1751e+01,-0.009,0.003
-1.1743e+01,-0.007,-0.021
-1.1736e+01,-0.009,0.001
-1.1728e+01,-0.007,-0.021
-1.1720e+01,-0.009,-0.001
-1.1713e+01,-0.009,-0.023
-1.1705e+01,-0.009,0.001
-1.1697e+01,-0.009,-0.019
-1.1690e+01,-0.009,-0.001
-1.1682e+01,-0.009,-0.019
-1.1674e+01,-0.009,-0.003
-1.1667e+01,-0.011,-0.017
-1.1659e+01,-0.009,0.001
-1.1651e+01,-0.009,-0.021
-1.1644e+01,-0.009,-0.005
-1.1636e+01,-0.009,-0.015
-1.1628e+01,-0.011,-0.001
-1.1621e+01,-0.011,-0.021
-1.1613e+01,-0.011,-0.001
-1.1605e+01,-0.011,-0.021
-1.1598e+01,-0.011,-0.001
-1.1590e+01,-0.009,-0.023
-1.1582e+01,-0.011,-0.003
-1.1575e+01,-0.009,-0.019
-1.1567e+01,-0.009,-0.003
-1.1559e+01,-0.011,-0.021
-1.1551e+01,-0.011,-0.001
-1.1544e+01,-0.009,-0.021
-1.1536e+01,-0.011,-0.005
-1.1528e+01,-0.013,-0.019
-1.1521e+01,-0.013,-0.003
-1.1513e+01,-0.011,-0.019
-1.1505e+01,-0.009,-0.003
-1.1498e+01,-0.009,-0.019
-1.1490e+01,-0.011,-0.001
-1.1482e+01,-0.009,-0.021
-1.1475e+01,-0.011,-0.001
-1.1467e+01,-0.009,-0.021
-1.1459e+01,-0.013,-0.003
-1.1452e+01,-0.011,-0.019
-1.1444e+01,-0.011,-0.005
-1.1436e+01,-0.011,-0.017
-1.1429e+01,-0.011,0.003
-1.1421e+01,-0.011,-0.027
-1.1413e+01,-0.011,-0.003
-1.1406e+01,-0.011,-0.021
-1.1398e+01,-0.013,-0.001
-1.1390e+01,-0.013,-0.023
-1.1382e+01,-0.011,-0.003
-1.1375e+01,-0.011,-0.021
-1.1367e+01,-0.013,-0.003
-1.1359e+01,-0.013,-0.021
-1.1352e+01,-0.013,-0.005
-1.1344e+01,-0.011,-0.021
-1.1336e+01,-0.013,-0.005
-1.1329e+01,-0.013,-0.019
-1.1321e+01,-0.013,-0.003
-1.1313e+01,-0.013,-0.023
-1.1306e+01,-0.013,-0.007
-1.1298e+01,-0.013,-0.021
-1.1290e+01,-0.011,-0.005
-1.1283e+01,-0.013,-0.019
-1.1275e+01,-0.011,-0.007
-1.1267e+01,-0.013,-0.021
-1.1260e+01,-0.013,-0.007
-1.1252e+01,-0.013,-0.023
-1.1244e+01,-0.015,-0.009
-1.1237e+01,-0.013,-0.019
-1.1229e+01,-0.013,-0.005
-1.1221e+01,-0.013,-0.023
-1.1214e+01,-0.013,-0.005
-1.1206e+01,-0.013,-0.025
-1.1198e+01,-0.013,-0.005
-1.1190e+01,-0.013,-0.025
-1.1183e+01,-0.015,-0.005
-1.1175e+01,-0.013,-0.025
-1.1167e+01,-0.015,-0.005
-1.1160e+01,-0.015,-0.027
-1.1152e+01,-0.015,-0.007
-1.1144e+01,-0.015,-0.023
-1.1137e+01,-0.015,-0.003
-1.1129e+01,-0.015,-0.027
-1.1121e+01,-0.013,-0.005
-1.1114e+01,-0.017,-0.029
-1.1106e+01,-0.017,-0.009
-1.1098e+01,-0.015,-0.025
-1.1091e+01,-0.013,-0.007
-1.1083e+01,-0.015,-0.025
-1.1075e+01,-0.013,-0.011
-1.1068e+01,-0.015,-0.025
-1.1060e+01,-0.015,-0.009
-1.1052e+01,-0.017,-0.025
-1.1045e+01,-0.017,-0.011
-1.1037e+01,-0.017,-0.023
-1.1029e+01,-0.019,-0.007
-1.1022e+01,-0.017,-0.029
-1.1014e+01,-0.017,-0.009
-1.1006e+01,-0.017,-0.029
-1.0998e+01,-0.017,-0.007
-1.0991e+01,-0.019,-0.029
-1.0983e+01,-0.017,-0.007
-1.0975e+01,-0.019,-0.031
-1.0968e+01,-0.017,-0.011
-1.0960e+01,-0.019,-0.029
-1.0952e+01,-0.019,-0.011
-1.0945e+01,-0.019,-0.029
-1.0937e+01,-0.017,-0.011
-1.0929e+01,-0.019,-0.031
-1.0922e+01,-0.017,-0.009
-1.0914e+01,-0.019,-0.031
-1.0906e+01,-0.019,-0.011
-1.0899e+01,-0.019,-0.031
-1.0891e+01,-0.019,-0.011
-1.0883e+01,-0.019,-0.031
-1.0876e+01,-0.019,-0.011
-1.0868e+01,-0.019,-0.031
-1.0860e+01,-0.019,-0.015
-1.0853e+01,-0.021,-0.027
-1.0845e+01,-0.019,-0.013
-1.0837e+01,-0.021,-0.031
-1.0829e+01,-0.021,-0.015
-1.0822e+01,-0.021,-0.029
-1.0814e+01,-0.021,-0.013
-1.0806e+01,-0.021,-0.031
-1.0799e+01,-0.021,-0.013
-1.0791e+01,-0.021,-0.031
-1.0783e+01,-0.023,-0.013
-1.0776e+01,-0.023,-0.033
-1.0768e+01,-0.021,-0.011
-1.0760e+01,-0.021,-0.037
-1.0753e+01,-0.023,-0.015
-1.0745e+01,-0.023,-0.033
-1.0737e+01,-0.023,-0.013
-1.0730e+01,-0.023,-0.035
-1.0722e+01,-0.023,-0.013
-1.0714e+01,-0.025,-0.037
-1.0707e+01,-0.023,-0.015
-1.0699e+01,-0.025,-0.035
-1.0691e+01,-0.025,-0.015
-1.0684e+01,-0.023,-0.035
-1.0676e+01,-0.025,-0.015
-1.0668e+01,-0.025,-0.037
-1.0661e+01,-0.025,-0.021
-1.0653e+01,-0.025,-0.031
-1.0645e+01,-0.025,-0.015
-1.0637e+01,-0.025,-0.037
-1.0630e+01,-0.027,-0.017
-1.0622e+01,-0.027,-0.037
-1.0614e+01,-0.027,-0.017
-1.0607e+01,-0.029,-0.037
-1.0599e+01,-0.027,-0.017
-1.0591e+01,-0.025,-0.039
-1.0584e+01,-0.027,-0.021
-1.0576e+01,-0.027,-0.037
-1.0568e+01,-0.027,-0.019
-1.0561e+01,-0.029,-0.037
-1.0553e+01,-0.027,-0.021
-1.0545e+01,-0.029,-0.039
-1.0538e+01,-0.029,-0.021
-1.0530e+01,-0.031,-0.037
-1.0522e+01,-0.029,-0.023
-1.0515e+01,-0.029,-0.041
-1.0507e+01,-0.031,-0.021
-1.0499e+01,-0.029,-0.043
-1.0492e+01,-0.029,-0.023
-1.0484e+01,-0.029,-0.041
-1.0476e+01,-0.031,-0.023
-1.0469e+01,-0.031,-0.043
-1.0461e+01,-0.033,-0.027
-1.0453e+01,-0.031,-0.039
-1.0445e+01,-0.035,-0.023
-1.0438e+01,-0.031,-0.043
-1.0430e+01,-0.035,-0.025
-1.0422e+01,-0.033,-0.043
-1.0415e+01,-0.033,-0.025
-1.0407e+01,-0.033,-0.043
-1.0399e+01,-0.035,-0.027
-1.0392e+01,-0.035,-0.045
-1.0384e+01,-0.035,-0.027
-1.0376e+01,-0.035,-0.047
-1.0369e+01,-0.035,-0.027
-1.0361e+01,-0.037,-0.047
-1.0353e+01,-0.035,-0.031
-1.0346e+01,-0.037,-0.045
-1.0338e+01,-0.037,-0.021
-1.0330e+01,-0.039,-0.055
-1.0323e+01,-0.041,-0.033
-1.0315e+01,-0.041,-0.049
-1.0307e+01,-0.041,-0.031
-1.0300e+01,-0.039,-0.051
-1.0292e+01,-0.039,-0.035
-1.0284e+01,-0.039,-0.047
-1.0276e+01,-0.039,-0.033
-1.0269e+01,-0.039,-0.051
-1.0261e+01,-0.041,-0.037
-1.0253e+01,-0.041,-0.049
-1.0246e+01,-0.043,-0.031
-1.0238e+01,-0.043,-0.055
-1.0230e+01,-0.043,-0.035
-1.0223e+01,-0.043,-0.051
-1.0215e+01,-0.043,-0.037
-1.0207e+01,-0.043,-0.053
-1.0200e+01,-0.045,-0.037
-1.0192e+01,-0.045,-0.053
-1.0184e+01,-0.045,-0.035
-1.0177e+01,-0.045,-0.055
-1.0169e+01,-0.043,-0.037
-1.0161e+01,-0.045,-0.057
-1.0154e+01,-0.047,-0.041
-1.0146e+01,-0.047,-0.055
-1.0138e+01,-0.047,-0.039
-1.0131e+01,-0.047,-0.057
-1.0123e+01,-0.049,-0.039
-1.0115e+01,-0.049,-0.061
-1.0108e+01,-0.049,-0.043
-1.0100e+01,-0.051,-0.057
-1.0092e+01,-0.051,-0.045
-1.0084e+01,-0.049,-0.059
-1.0077e+01,-0.051,-0.043
-1.0069e+01,-0.049,-0.061
-1.0061e+01,-0.053,-0.047
-1.0054e+01,-0.053,-0.059
-1.0046e+01,-0.055,-0.045
-1.0038e+01,-0.055,-0.063
-1.0031e+01,-0.057,-0.047
-1.0023e+01,-0.055,-0.061
-1.0015e+01,-0.057,-0.047
-1.0008e+01,-0.053,-0.067
-1.0000e+01,-0.055,-0.051
-9.9923e+00,-0.053,-0.065
-9.9846e+00,-0.055,-0.051
-9.9770e+00,-0.057,-0.067
-9.9693e+00,-0.057,-0.049
-9.9616e+00,-0.059,-0.067
-9.9539e+00,-0.057,-0.051
-9.9462e+00,-0.061,-0.069
-9.9386e+00,-0.061,-0.053
-9.9309e+00,-0.061,-0.069
-9.9232e+00,-0.059,-0.055
-9.9155e+00,-0.061,-0.071
-9.9078e+00,-0.061,-0.055
-9.9002e+00,-0.061,-0.071
-9.8925e+00,-0.063,-0.057
-9.8848e+00,-0.063,-0.073
-9.8771e+00,-0.063,-0.057
-9.8694e+00,-0.061,-0.071
-9.8618e+00,-0.065,-0.057
-9.8541e+00,-0.063,-0.073
-9.8464e+00,-0.067,-0.057
-9.8387e+00,-0.067,-0.075
-9.8310e+00,-0.069,-0.061
-9.8233e+00,-0.067,-0.077
-9.8157e+00,-0.067,-0.057
-9.8080e+00,-0.069,-0.081
-9.8003e+00,-0.069,-0.061
-9.7926e+00,-0.069,-0.081
-9.7849e+00,-0.069,-0.061
-9.7773e+00,-0.071,-0.085
-9.7696e+00,-0.071,-0.065
-9.7619e+00,-0.077,-0.083
-9.7542e+00,-0.073,-0.067
-9.7465e+00,-0.077,-0.083
-9.7389e+00,-0.073,-0.065
-9.7312e+00,-0.077,-0.089
-9.7235e+00,-0.077,-0.067
-9.7158e+00,-0.077,-0.091
-9.7081e+00,-0.077,-0.071
-9.7005e+00,-0.077,-0.089
-9.6928e+00,-0.081,-0.071
-9.6851e+00,-0.077,-0.093
-9.6774e+00,-0.079,-0.073
-9.6697e+00,-0.079,-0.087
-9.6621e+00,-0.083,-0.067
-9.6544e+00,-0.081,-0.097
-9.6467e+00,-0.085,-0.073
-9.6390e+00,-0.083,-0.093
-9.6313e+00,-0.087,-0.075
-9.6237e+00,-0.083,-0.097
-9.6160e+00,-0.085,-0.077
-9.6083e+00,-0.085,-0.095
-9.6006e+00,-0.085,-0.079
-9.5929e+00,-0.085,-0.097
-9.5853e+00,-0.085,-0.081
-9.5776e+00,-0.087,-0.095
-9.5699e+00,-0.087,-0.083
-9.5622e+00,-0.091,-0.101
-9.5545e+00,-0.091,-0.081
-9.5469e+00,-0.095,-0.103
-9.5392e+00,-0.093,-0.085
-9.5315e+00,-0.093,-0.101
-9.5238e+00,-0.093,-0.087
-9.5161e+00,-0.095,-0.103
-9.5084e+00,-0.095,-0.079
-9.5008e+00,-0.093,-0.109
-9.4931e+00,-0.095,-0.089
-9.4854e+00,-0.093,-0.105
-9.4777e+00,-0.099,-0.091
-9.4700e+00,-0.097,-0.107
-9.4624e+00,-0.099,-0.089
-9.4547e+00,-0.099,-0.113
-9.4470e+00,-0.103,-0.093
-9.4393e+00,-0.103,-0.111
-9.4316e+00,-0.101,-0.093
-9.4240e+00,-0.105,-0.115
-9.4163e+00,-0.101,-0.097
-9.4086e+00,-0.103,-0.111
-9.4009e+00,-0.103,-0.097
-9.3932e+00,-0.105,-0.117
-9.3856e+00,-0.101,-0.097
-9.3779e+00,-0.107,-0.119
-9.3702e+00,-0.107,-0.099
-9.3625e+00,-0.109,-0.119
-9.3548e+00,-0.109,-0.101
-9.3472e+00,-0.113,-0.119
-9.3395e+00,-0.113,-0.103
-9.3318e+00,-0.113,-0.123
-9.3241e+00,-0.113,-0.107
-9.3164e+00,-0.113,-0.125
-9.3088e+00,-0.113,-0.107
-9.3011e+00,-0.115,-0.127
-9.2934e+00,-0.113,-0.109
-9.2857e+00,-0.113,-0.129
-9.2780e+00,-0.117,-0.111
-9.2704e+00,-0.117,-0.127
-9.2627e+00,-0.123,-0.113
-9.2550e+00,-0.121,-0.131
-9.2473e+00,-0.123,-0.115
-9.2396e+00,-0.123,-0.131
-9.2320e+00,-0.123,-0.117
-9.2243e+00,-0.125,-0.135
-9.2166e+00,-0.125,-0.119
-9.2089e+00,-0.125,-0.137
-9.2012e+00,-0.123,-0.119
-9.1935e+00,-0.127,-0.137
-9.1859e+00,-0.127,-0.121
-9.1782e+00,-0.131,-0.141
-9.1705e+00,-0.133,-0.125
-9.1628e+00,-0.135,-0.143
-9.1551e+00,-0.131,-0.127
-9.1475e+00,-0.137,-0.145
-9.1398e+00,-0.137,-0.129
-9.1321e+00,-0.137,-0.147
-9.1244e+00,-0.139,-0.131
-9.1167e+00,-0.137,-0.147
-9.1091e+00,-0.139,-0.131
-9.1014e+00,-0.137,-0.155
-9.0937e+00,-0.141,-0.135
-9.0860e+00,-0.139,-0.155
-9.0783e+00,-0.145,-0.137
-9.0707e+00,-0.145,-0.153
-9.0630e+00,-0.149,-0.139
-9.0553e+00,-0.147,-0.155
-9.0476e+00,-0.151,-0.141
-9.0399e+00,-0.147,-0.157
-9.0323e+00,-0.151,-0.141
-9.0246e+00,-0.151,-0.161
-9.0169e+00,-0.149,-0.143
-9.0092e+00,-0.151,-0.163
-9.0015e+00,-0.149,-0.145
-8.9939e+00,-0.153,-0.163
-8.9862e+00,-0.153,-0.147
-8.9785e+00,-0.157,-0.165
-8.9708e+00,-0.157,-0.149
-8.9631e+00,-0.161,-0.167
-8.9555e+00,-0.159,-0.151
-8.9478e+00,-0.163,-0.173
-8.9401e+00,-0.163,-0.153
-8.9324e+00,-0.163,-0.173
-8.9247e+00,-0.161,-0.155
-8.9171e+00,-0.163,-0.177
-8.9094e+00,-0.163,-0.157
-8.9017e+00,-0.161,-0.181
-8.8940e+00,-0.167,-0.159
-8.8863e+00,-0.163,-0.177
-8.8786e+00,-0.169,-0.161
-8.8710e+00,-0.169,-0.181
-8.8633e+00,-0.173,-0.163
-8.8556e+00,-0.173,-0.183
-8.8479e+00,-0.177,-0.165
-8.8402e+00,-0.175,-0.183
-8.8326e+00,-0.175,-0.167
-8.8249e+00,-0.175,-0.185
-8.8172e+00,-0.175,-0.169
-8.8095e+00,-0.175,-0.187
-8.8018e+00,-0.173,-0.169
-8.7942e+00,-0.177,-0.191
-8.7865e+00,-0.177,-0.171
-8.7788e+00,-0.183,-0.191
-8.7711e+00,-0.181,-0.173
-8.7634e+00,-0.185,-0.193
-8.7558e+00,-0.185,-0.175
-8.7481e+00,-0.187,-0.195
-8.7404e+00,-0.187,-0.177
-8.7327e+00,-0.187,-0.195
-8.7250e+00,-0.183,-0.179
-8.7174e+00,-0.187,-0.197
-8.7097e+00,-0.189,-0.181
-8.7020e+00,-0.187,-0.201
-8.6943e+00,-0.191,-0.183
-8.6866e+00,-0.189,-0.203
-8.6790e+00,-0.197,-0.187
-8.6713e+00,-0.193,-0.205
-8.6636e+00,-0.199,-0.187
-8.6559e+00,-0.197,-0.205
-8.6482e+00,-0.199,-0.189
-8.6406e+00,-0.201,-0.207
-8.6329e+00,-0.199,-0.191
-8.6252e+00,-0.199,-0.209
-8.6175e+00,-0.197,-0.191
-8.6098e+00,-0.199,-0.215
-8.6022e+00,-0.197,-0.193
-8.5945e+00,-0.201,-0.213
-8.5868e+00,-0.201,-0.195
-8.5791e+00,-0.209,-0.217
